alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
6.90,42.77,22.44,5.36,7.51,9.50,8.83,7.14,0.72,0.02,0.02,0.15,0.23,0.00,24.3,17.9,4.2
27.18,29.24,13.79,5.40,7.69,9.37,6.59,6.91,0.25,0.72,0.02,0.75,0.30,0.00,21.0,16.1,5.4
32.60,49.58,29.36,5.46,6.66,8.02,6.25,6.32,0.05,0.02,0.06,0.74,0.16,0.00,23.7,40.1,31.9
12.08,43.81,28.15,15.14,6.54,7.03,6.13,6.21,0.51,0.06,0.07,0.51,0.23,0.00,22.1,45.2,39.9
28.74,22.30,27.08,26.64,6.43,6.28,6.28,6.21,0.23,0.45,0.35,0.74,0.25,0.09,17.7,40.8,39.2
28.44,43.13,26.18,4.37,7.06,7.69,6.56,6.88,0.24,0.03,0.02,0.51,0.23,0.00,23.5,24.6,13.2
29.92,77.26,0.43,11.33,7.10,8.55,9.08,6.82,0.07,0.02,0.14,0.40,0.00,0.00,29.1,31.6,15.9
27.08,43.71,26.07,17.90,6.07,7.56,6.43,6.23,0.35,0.03,0.02,0.41,0.20,0.00,22.2,49.5,45.2
28.63,20.89,24.78,4.15,6.36,6.78,6.48,6.19,0.52,0.58,0.02,0.70,0.25,0.07,18.2,35.0,31.6
16.90,11.54,24.26,22.53,7.03,7.40,6.54,6.30,0.68,0.39,0.03,0.70,0.25,0.05,19.0,23.7,16.9
1.94,8.89,11.57,16.07,7.58,7.22,8.60,7.71,0.37,0.04,0.03,0.10,0.25,0.07,20.5,11.6,0.5
25.96,18.50,1.76,26.71,6.11,7.39,6.02,6.03,0.15,0.62,0.03,0.13,0.30,0.05,17.5,50.7,51.6
6.93,58.79,7.36,9.15,7.14,8.58,6.31,6.53,0.31,0.02,0.05,0.37,0.11,0.00,25.5,32.2,20.3
11.24,29.55,12.21,28.99,6.77,9.32,6.38,6.31,0.27,0.73,0.02,0.03,0.30,0.00,20.0,26.8,19.6
5.61,19.67,25.84,19.42,6.29,7.03,6.29,6.07,0.75,0.04,0.08,0.67,0.25,0.07,18.0,42.0,40.3
29.40,21.70,19.43,24.50,6.94,7.30,6.43,6.76,0.26,0.59,0.02,0.72,0.30,0.05,19.2,18.5,10.3
20.41,24.16,25.29,11.25,6.85,7.75,6.28,6.56,0.26,0.25,0.08,0.43,0.27,0.02,19.4,24.0,16.8
8.44,78.20,1.18,17.77,7.63,8.37,8.87,6.18,0.17,0.02,0.02,0.09,0.00,0.00,28.6,39.7,26.4
4.98,43.35,6.94,28.40,7.05,9.39,8.69,6.71,0.75,0.02,0.07,0.53,0.20,0.00,24.0,21.3,8.8
14.92,16.05,12.82,15.69,7.63,7.13,7.40,7.65,0.72,0.60,0.04,0.19,0.30,0.07,20.2,11.7,0.8
30.41,22.06,23.82,10.79,6.97,6.96,6.67,6.73,0.38,0.03,0.03,0.32,0.25,0.05,19.4,18.5,10.1
28.74,23.91,18.58,5.04,7.66,8.05,6.74,7.02,0.33,0.59,0.02,0.60,0.30,0.02,20.3,14.0,3.7
10.61,58.45,14.08,10.93,6.55,8.96,6.66,6.35,0.02,0.02,0.03,0.08,0.11,0.00,25.3,36.2,25.5
5.99,57.95,22.60,2.24,7.39,9.49,7.47,7.31,0.60,0.02,0.02,0.08,0.11,0.00,26.8,22.7,7.4
30.96,65.91,26.79,19.43,6.81,7.40,6.26,6.74,0.70,0.02,0.02,0.08,0.07,0.00,26.5,38.4,26.8
26.23,17.09,6.02,17.62,7.64,7.37,7.21,7.32,0.25,0.06,0.08,0.02,0.30,0.05,20.2,11.9,1.2
10.74,28.77,20.67,0.00,8.23,9.29,6.77,7.55,0.03,0.02,0.03,0.02,0.30,0.00,21.4,13.8,2.3
1.35,30.17,2.81,28.12,6.09,8.49,6.01,6.07,0.28,0.66,0.02,0.74,0.30,0.00,18.9,52.4,52.2
4.98,21.83,23.70,16.62,7.15,7.10,6.64,6.28,0.21,0.36,0.02,0.17,0.27,0.05,19.0,23.3,16.4
29.22,20.96,10.68,28.51,7.20,6.75,6.30,6.60,0.05,0.02,0.10,0.43,0.30,0.07,18.8,21.5,14.3
5.94,57.44,12.53,15.48,6.54,8.96,6.28,6.22,0.18,0.02,0.02,0.71,0.14,0.00,24.6,41.6,32.8
5.56,61.80,2.94,24.82,7.14,7.42,6.34,6.75,0.27,0.02,0.40,0.02,0.09,0.00,26.1,32.0,19.6
2.31,22.20,20.10,8.85,6.34,6.89,6.03,6.04,0.46,0.51,0.04,0.27,0.30,0.05,17.6,44.7,44.1
30.80,15.03,10.09,4.69,7.52,6.92,6.71,6.84,0.26,0.60,0.02,0.74,0.30,0.07,19.5,15.5,6.3
11.93,19.25,16.80,3.32,7.79,7.43,7.26,6.96,0.75,0.72,0.03,0.74,0.30,0.05,20.1,12.7,2.4
30.06,58.79,1.78,25.13,7.14,8.58,6.38,6.53,0.17,0.02,0.05,0.02,0.11,0.00,25.6,31.5,19.5
12.27,30.26,16.78,28.12,6.17,8.43,6.03,6.06,0.23,0.40,0.02,0.75,0.30,0.00,18.9,49.1,48.0
31.41,26.09,13.64,15.77,6.77,6.05,6.02,6.33,0.74,0.73,0.03,0.74,0.30,0.11,17.3,41.7,40.5
30.97,17.75,27.79,31.35,6.04,6.73,6.17,6.22,0.07,0.02,0.03,0.05,0.25,0.07,17.7,50.8,51.4
27.23,9.23,25.02,14.91,7.50,6.84,6.45,6.32,0.74,0.74,0.02,0.70,0.25,0.07,18.9,24.4,17.8
24.38,24.20,13.89,25.49,6.85,7.87,6.08,6.30,0.26,0.04,0.06,0.20,0.30,0.02,18.8,29.4,24.0
31.34,15.94,0.38,16.26,6.77,6.81,6.28,6.55,0.73,0.61,0.02,0.17,0.30,0.07,18.6,24.0,17.7
14.62,18.53,22.93,3.37,7.51,7.38,7.22,7.01,0.75,0.48,0.02,0.14,0.27,0.05,20.1,13.1,2.8
2.30,22.22,2.50,9.57,6.71,6.88,6.46,6.60,0.47,0.05,0.02,0.04,0.30,0.05,18.8,22.1,15.1
7.63,66.17,23.37,26.72,8.41,9.49,6.85,7.04,0.64,0.02,0.08,0.14,0.05,0.00,27.9,26.7,11.2
29.39,24.74,9.93,27.70,7.05,7.71,6.34,6.71,0.25,0.03,0.14,0.42,0.30,0.02,19.6,19.5,11.1
5.99,58.55,22.31,3.30,6.11,9.50,6.00,6.16,0.18,0.02,0.03,0.70,0.11,0.00,24.3,58.3,53.7
19.65,49.26,23.27,16.34,7.66,8.08,7.53,7.55,0.43,0.02,0.06,0.74,0.18,0.00,25.4,20.3,6.0
29.90,89.03,32.62,31.76,6.94,6.18,6.01,6.00,0.46,0.02,0.31,0.33,0.02,0.00,25.4,96.6,99.0
27.89,28.84,18.27,11.00,7.61,9.30,8.00,6.90,0.11,0.05,0.02,0.65,0.27,0.00,21.4,14.2,2.8
28.44,26.92,25.03,25.92,6.67,6.02,6.26,6.30,0.72,0.55,0.59,0.33,0.27,0.11,17.6,42.0,40.6
12.76,66.45,25.55,6.04,6.47,7.34,6.31,6.13,0.23,0.04,0.10,0.43,0.07,0.00,25.7,50.9,43.0
33.02,24.10,13.31,4.75,7.53,7.95,6.44,6.76,0.75,0.04,0.02,0.15,0.30,0.02,19.9,17.1,7.9
30.58,28.65,14.07,7.17,6.98,9.37,6.70,6.73,0.43,0.03,0.04,0.43,0.30,0.00,20.7,18.0,8.2
31.42,21.27,24.90,10.00,7.44,7.42,6.41,6.74,0.63,0.62,0.02,0.14,0.25,0.05,19.5,18.5,10.0
10.58,29.11,30.40,25.12,6.60,9.33,6.10,6.31,0.46,0.02,0.03,0.42,0.25,0.00,19.7,36.8,32.1
0.97,80.44,25.63,21.82,6.71,6.89,6.51,6.10,0.33,0.04,0.02,0.08,0.00,0.00,27.2,54.5,45.9
19.60,14.95,0.85,14.94,7.44,6.84,6.75,6.90,0.38,0.60,0.02,0.62,0.30,0.07,19.5,15.4,6.2
18.08,97.13,26.32,5.27,6.23,6.26,6.26,6.01,0.30,0.02,0.07,0.49,0.00,0.00,25.8,95.2,97.2
8.77,20.76,11.92,5.38,7.05,7.40,6.58,6.96,0.32,0.31,0.03,0.20,0.30,0.05,19.5,15.9,6.7
8.24,29.16,18.04,14.76,7.47,9.37,7.96,7.34,0.38,0.06,0.03,0.13,0.27,0.00,21.7,13.1,1.2
30.78,19.83,5.45,11.73,7.60,7.37,6.33,6.57,0.70,0.05,0.02,0.18,0.30,0.05,19.1,19.2,11.2
20.07,21.86,32.35,15.98,6.33,7.00,6.07,6.13,0.55,0.30,0.02,0.13,0.25,0.05,17.9,47.0,46.5
7.44,65.45,12.29,14.17,7.33,8.63,8.14,6.70,0.73,0.03,0.02,0.06,0.07,0.00,27.5,28.1,13.4
32.56,22.35,9.51,3.72,7.84,6.31,6.45,6.75,0.69,0.08,0.03,0.44,0.30,0.09,18.8,21.6,14.5
7.51,67.09,28.35,28.44,6.22,6.33,6.05,6.09,0.72,0.02,0.03,0.02,0.11,0.00,23.7,78.3,78.6
17.31,19.28,11.83,22.31,7.41,7.41,8.58,7.08,0.31,0.02,0.04,0.08,0.25,0.05,20.3,12.6,1.9
15.50,1.63,5.78,19.72,7.44,7.14,6.86,7.58,0.04,0.07,0.02,0.63,0.30,0.07,20.0,12.7,2.4
30.47,15.93,23.23,16.63,6.83,6.69,6.63,6.18,0.74,0.68,0.02,0.06,0.27,0.07,18.5,28.5,23.3
31.45,12.18,5.99,10.02,6.97,7.39,6.43,6.71,0.36,0.59,0.04,0.25,0.30,0.05,19.2,18.6,10.5
29.36,3.51,25.04,22.52,6.72,6.94,6.25,6.50,0.59,0.55,0.06,0.60,0.27,0.07,18.7,26.5,20.5
10.74,44.24,25.08,19.61,7.32,7.36,6.47,6.32,0.24,0.02,0.02,0.08,0.20,0.00,23.1,30.9,21.4
4.79,23.60,12.25,26.63,8.05,7.90,7.47,8.43,0.27,0.51,0.02,0.15,0.30,0.02,21.0,11.7,0.1
15.84,28.79,25.05,14.95,6.94,9.37,6.46,6.53,0.30,0.63,0.03,0.74,0.25,0.00,20.4,22.8,14.2
32.60,29.48,24.74,2.83,6.66,9.36,6.35,6.32,0.05,0.02,0.02,0.75,0.27,0.00,20.0,29.1,22.5
8.69,29.36,30.61,29.63,6.18,9.28,6.03,6.03,0.72,0.61,0.14,0.15,0.25,0.00,19.1,55.6,55.8
9.46,57.05,16.36,17.01,7.67,9.39,7.35,6.77,0.11,0.02,0.08,0.51,0.14,0.00,26.3,24.0,9.5
10.69,22.20,20.10,27.51,6.33,6.93,6.16,6.19,0.74,0.02,0.02,0.27,0.30,0.05,17.9,37.5,34.9
8.90,16.40,3.72,21.76,7.35,7.16,7.38,6.89,0.56,0.75,0.02,0.61,0.30,0.07,19.9,13.6,3.6
10.51,21.98,7.19,26.56,6.57,7.05,6.02,6.16,0.31,0.02,0.03,0.05,0.30,0.05,17.9,36.5,33.7
10.84,64.98,30.69,18.24,6.49,6.32,6.01,6.01,0.74,0.04,0.06,0.28,0.14,0.00,23.7,77.2,77.2
7.15,78.34,28.31,13.93,6.58,7.18,6.42,6.31,0.74,0.04,0.09,0.42,0.00,0.00,27.4,49.2,39.1
3.33,59.89,21.98,28.28,7.22,9.49,8.76,6.63,0.67,0.02,0.07,0.72,0.09,0.00,26.8,26.6,12.2
28.54,11.73,24.03,15.43,7.67,7.39,8.15,7.60,0.36,0.02,0.02,0.18,0.25,0.05,20.6,11.7,0.5
2.34,66.34,23.34,28.39,7.06,8.03,6.77,6.34,0.15,0.02,0.02,0.07,0.05,0.00,26.8,35.7,23.3
17.89,22.40,3.92,4.92,6.49,7.08,6.02,6.14,0.65,0.17,0.03,0.18,0.30,0.05,17.8,38.2,35.8
10.74,44.24,25.09,18.54,7.17,9.27,6.41,6.32,0.20,0.02,0.02,0.71,0.20,0.00,23.1,30.5,20.8
0.57,70.98,15.16,7.00,7.69,9.27,8.83,7.90,0.04,0.04,0.02,0.03,0.02,0.00,29.0,26.1,9.3
9.75,19.88,11.93,18.46,7.57,7.40,6.93,6.96,0.32,0.02,0.03,0.20,0.30,0.05,19.9,13.4,3.3
26.79,57.97,22.63,10.04,7.50,9.28,7.58,7.47,0.25,0.04,0.03,0.49,0.11,0.00,26.9,22.5,7.2
4.64,23.80,23.76,14.92,7.65,7.95,6.87,6.70,0.35,0.04,0.02,0.05,0.25,0.02,20.2,15.9,6.1
27.33,19.75,5.41,11.44,7.60,7.37,6.55,6.74,0.70,0.05,0.02,0.18,0.30,0.05,19.5,16.0,6.9
0.39,23.77,12.69,14.92,7.63,7.94,7.40,7.66,0.73,0.07,0.04,0.13,0.30,0.02,20.7,11.6,0.3
14.21,21.72,26.15,4.18,6.41,6.47,6.45,6.19,0.39,0.17,0.02,0.70,0.25,0.09,18.0,36.8,34.0
7.82,24.41,10.28,23.84,7.53,7.72,6.48,6.91,0.12,0.61,0.07,0.05,0.30,0.02,19.9,15.9,6.3
1.77,58.73,19.85,24.70,6.37,7.39,6.13,6.01,0.55,0.03,0.02,0.65,0.14,0.00,24.2,54.9,49.5
5.82,49.81,23.34,23.52,6.77,7.91,6.78,6.15,0.06,0.02,0.04,0.61,0.18,0.00,23.9,36.3,27.2
28.94,77.25,29.75,19.22,6.00,6.78,6.05,6.17,0.48,0.04,0.04,0.38,0.02,0.00,25.9,78.7,76.8
20.93,22.10,25.25,17.99,6.76,6.45,6.29,6.50,0.11,0.12,0.08,0.19,0.27,0.09,18.4,28.4,23.2
5.42,14.79,23.36,26.18,7.28,7.08,6.82,6.69,0.40,0.55,0.02,0.42,0.25,0.07,19.6,16.6,7.6
10.40,19.67,22.87,26.93,7.58,7.17,7.37,7.19,0.75,0.02,0.02,0.04,0.27,0.07,20.2,12.6,2.1
10.00,71.21,9.73,31.18,7.57,9.47,8.79,8.07,0.75,0.05,0.19,0.04,0.02,0.00,29.2,26.1,9.1
7.56,49.70,12.32,5.59,7.52,9.50,8.87,7.63,0.44,0.02,0.02,0.02,0.16,0.00,25.8,19.4,4.5
33.87,21.64,26.66,13.53,6.22,7.20,6.27,6.21,0.56,0.07,0.10,0.42,0.25,0.05,18.2,40.5,38.3
13.63,43.47,28.23,10.78,6.58,7.56,6.12,6.23,0.69,0.02,0.02,0.42,0.23,0.00,22.2,42.9,37.0
20.75,3.30,29.17,22.90,6.09,6.82,6.10,6.09,0.60,0.02,0.52,0.74,0.25,0.07,17.7,53.6,54.9
21.54,24.45,13.39,4.75,7.53,7.95,6.44,6.76,0.75,0.04,0.02,0.15,0.30,0.02,19.9,17.0,7.8
32.94,28.86,8.99,2.84,8.08,9.33,7.23,6.83,0.74,0.63,0.03,0.12,0.30,0.00,21.3,14.7,3.5
4.74,71.84,23.85,28.06,6.95,9.38,6.63,6.74,0.64,0.02,0.04,0.05,0.02,0.00,27.9,32.6,18.4
3.10,30.27,0.07,5.21,6.58,7.82,6.26,6.51,0.23,0.08,0.05,0.24,0.30,0.00,20.0,27.3,20.3
7.15,43.64,27.19,11.55,6.59,9.46,6.25,6.39,0.74,0.02,0.07,0.75,0.20,0.00,22.7,35.5,27.4
10.77,29.05,20.84,0.07,7.43,9.28,7.47,7.63,0.68,0.65,0.02,0.02,0.30,0.00,21.6,12.8,0.9
5.97,29.35,18.27,11.49,7.77,9.30,8.00,7.73,0.71,0.04,0.02,0.65,0.27,0.00,21.8,12.7,0.4
12.33,71.49,10.85,20.18,7.37,8.23,8.52,6.87,0.30,0.02,0.07,0.04,0.02,0.00,28.4,29.0,13.5
31.96,59.84,22.14,23.82,6.48,9.50,6.70,6.40,0.54,0.02,0.04,0.52,0.09,0.00,25.6,36.3,25.3
0.44,15.49,23.36,26.18,7.52,7.17,6.82,6.75,0.40,0.55,0.02,0.57,0.25,0.07,19.7,15.6,6.2
4.88,21.90,25.08,26.04,6.62,7.10,6.39,6.29,0.62,0.59,0.02,0.27,0.25,0.05,18.6,28.9,23.6
21.19,24.15,12.69,12.52,7.09,7.94,6.33,6.58,0.23,0.03,0.73,0.53,0.30,0.02,19.5,20.6,12.5
1.00,20.36,1.41,14.61,6.81,6.89,6.32,6.42,0.21,0.02,0.02,0.11,0.30,0.07,18.5,24.6,18.4
6.22,57.19,12.53,21.23,7.19,8.96,6.36,6.70,0.20,0.02,0.04,0.65,0.14,0.00,25.5,29.2,16.7
5.61,21.95,32.02,15.98,6.35,7.11,6.07,6.14,0.55,0.30,0.02,0.13,0.25,0.05,18.0,45.9,45.0
7.67,26.05,5.41,10.21,6.23,7.37,6.01,6.02,0.02,0.09,0.02,0.05,0.30,0.02,18.0,48.7,48.5
23.84,66.20,0.03,22.74,8.08,9.48,8.99,7.45,0.29,0.03,0.02,0.13,0.05,0.00,28.5,24.6,8.1
30.92,21.70,25.28,2.50,6.87,7.28,6.39,6.69,0.56,0.03,0.02,0.64,0.25,0.05,19.2,21.2,13.6
30.76,42.78,18.11,5.66,7.67,9.48,8.46,6.91,0.73,0.65,0.02,0.62,0.23,0.00,24.2,18.6,5.2
5.88,29.53,13.84,23.92,6.54,9.37,6.29,6.55,0.66,0.05,0.02,0.63,0.30,0.00,20.0,26.4,19.1
3.82,20.78,24.25,22.76,6.72,7.48,6.54,6.31,0.38,0.70,0.02,0.14,0.25,0.05,18.9,25.5,19.2
16.29,29.49,31.11,29.18,6.29,9.30,6.02,6.14,0.67,0.02,0.10,0.59,0.25,0.00,19.3,49.6,48.2
27.99,23.64,0.05,6.99,6.58,6.22,6.23,6.22,0.41,0.03,0.02,0.27,0.30,0.09,17.5,37.6,35.5
28.67,19.49,22.53,10.48,7.34,7.41,7.58,7.49,0.74,0.03,0.03,0.72,0.27,0.05,20.3,12.0,1.2
30.40,24.67,10.33,23.67,7.54,7.78,8.00,6.89,0.12,0.04,0.02,0.05,0.27,0.02,20.5,13.5,2.7
7.70,88.65,36.31,29.24,6.62,6.20,6.05,6.19,0.28,0.02,0.10,0.04,0.02,0.00,25.6,90.9,92.0
12.76,28.68,15.92,15.90,7.53,9.49,6.67,6.94,0.12,0.59,0.02,0.05,0.30,0.00,21.1,15.5,4.7
28.46,24.38,10.38,26.37,8.14,7.84,7.30,7.23,0.24,0.08,0.08,0.58,0.30,0.02,20.7,12.3,1.2
16.96,24.44,19.49,28.21,6.30,6.14,6.18,6.01,0.06,0.02,0.06,0.72,0.30,0.09,16.9,51.7,53.3
2.52,49.45,30.55,6.48,6.36,8.14,6.10,6.05,0.53,0.02,0.02,0.14,0.18,0.00,23.0,55.1,51.1
5.37,57.96,24.15,15.14,6.29,8.86,6.28,6.22,0.19,0.02,0.07,0.67,0.11,0.00,24.6,47.7,40.3
11.30,89.34,36.23,28.19,7.12,6.35,6.05,6.19,0.05,0.02,0.53,0.37,0.00,0.00,26.4,79.3,76.9
3.20,66.49,25.58,4.17,7.16,8.52,6.38,6.60,0.46,0.03,0.08,0.22,0.05,0.00,27.0,34.8,22.1
11.90,49.74,30.41,17.41,6.04,9.48,6.07,6.06,0.26,0.02,0.02,0.35,0.16,0.00,22.9,64.9,63.2
6.72,24.16,24.75,11.25,6.41,7.79,6.28,6.34,0.26,0.25,0.05,0.43,0.27,0.02,18.8,32.0,27.2
10.53,8.49,23.61,26.02,7.04,6.89,6.90,6.53,0.23,0.75,0.05,0.02,0.25,0.07,19.3,19.2,11.1
12.60,28.80,0.15,10.70,7.39,9.46,6.80,7.33,0.73,0.03,0.02,0.11,0.30,0.00,21.3,14.2,2.8
11.22,29.53,30.62,16.21,6.19,9.29,6.14,6.10,0.74,0.02,0.02,0.47,0.25,0.00,19.3,49.9,48.6
8.83,19.88,11.89,5.38,7.05,7.37,6.93,6.97,0.32,0.31,0.02,0.20,0.30,0.05,19.7,14.5,4.9
30.81,43.61,22.88,28.01,6.99,8.06,6.85,6.39,0.34,0.05,0.07,0.38,0.23,0.00,23.2,27.1,16.6
15.81,13.65,0.03,10.68,8.23,7.54,8.84,8.88,0.72,0.58,0.05,0.39,0.27,0.05,21.1,11.7,0.0
29.43,11.81,1.79,24.43,7.70,7.41,6.81,7.49,0.74,0.10,0.02,0.45,0.30,0.05,20.1,12.4,1.9
15.12,57.89,24.15,17.62,6.93,8.32,6.26,6.56,0.18,0.02,0.02,0.53,0.11,0.00,25.4,34.4,23.2
1.10,88.88,32.62,31.70,6.93,6.18,6.00,6.09,0.46,0.02,0.31,0.34,0.02,0.00,25.5,93.3,94.9
10.88,43.39,10.67,5.87,7.55,9.49,8.78,7.42,0.72,0.08,0.02,0.30,0.20,0.00,24.6,17.6,3.5
31.50,13.89,0.94,8.81,7.70,7.39,8.12,7.60,0.75,0.40,0.02,0.18,0.27,0.05,20.5,11.4,0.2
1.56,18.17,17.79,15.61,6.48,6.73,6.00,6.14,0.45,0.04,0.02,0.74,0.30,0.07,17.6,39.9,38.1
2.30,22.11,11.80,17.89,6.03,6.99,6.00,6.14,0.52,0.12,0.03,0.40,0.30,0.05,17.5,51.2,52.2
16.78,65.19,7.17,13.44,7.05,8.44,7.93,6.38,0.44,0.02,0.04,0.55,0.07,0.00,27.0,32.7,19.5
31.90,17.06,23.44,11.86,6.75,6.81,6.77,6.70,0.20,0.28,0.02,0.13,0.25,0.07,19.2,20.1,12.2
31.50,23.77,15.21,5.65,7.58,7.92,8.51,6.79,0.36,0.08,0.02,0.13,0.25,0.02,20.5,14.0,3.4
6.29,42.85,24.09,14.96,7.92,9.47,6.88,6.82,0.73,0.07,0.02,0.11,0.23,0.00,23.9,20.5,7.8
30.96,16.30,3.47,10.02,6.97,7.38,6.57,6.58,0.36,0.55,0.02,0.27,0.30,0.05,19.2,18.8,10.7
20.09,19.25,22.85,16.62,6.86,6.93,6.64,6.55,0.21,0.36,0.02,0.02,0.27,0.07,19.1,20.7,13.1
27.12,49.49,28.25,12.20,6.31,8.08,6.19,6.16,0.39,0.02,0.02,0.20,0.18,0.00,23.1,49.6,44.1
16.20,22.49,7.99,8.82,6.10,7.19,6.00,6.00,0.49,0.43,0.03,0.19,0.30,0.05,17.4,52.9,54.3
29.56,65.74,25.57,10.85,6.21,7.69,6.33,6.11,0.22,0.02,0.02,0.43,0.07,0.00,25.5,55.7,49.2
28.89,57.53,18.83,17.49,7.48,7.69,6.56,6.87,0.02,0.04,0.03,0.51,0.14,0.00,25.9,27.0,13.6
24.02,21.22,16.82,23.33,6.92,7.24,6.44,6.50,0.30,0.64,0.07,0.38,0.30,0.05,18.9,20.9,13.5
15.84,28.79,24.90,15.43,7.83,9.37,6.46,6.53,0.23,0.72,0.03,0.74,0.25,0.00,20.7,21.0,11.7
5.22,1.92,23.12,10.60,6.86,7.37,7.27,6.58,0.74,0.04,0.06,0.30,0.25,0.05,19.5,17.9,9.3
16.28,29.59,7.66,11.33,7.61,9.29,8.00,7.52,0.35,0.05,0.03,0.66,0.27,0.00,21.8,12.9,0.7
14.71,50.19,23.74,11.31,7.48,7.69,6.68,6.88,0.22,0.02,0.08,0.02,0.16,0.00,24.9,24.6,11.7
6.13,29.56,16.36,24.62,6.44,9.31,6.00,6.07,0.27,0.67,0.23,0.37,0.30,0.00,19.1,42.6,39.9
28.30,57.05,16.95,16.21,7.67,9.49,7.35,6.77,0.73,0.02,0.02,0.51,0.14,0.00,26.3,23.8,9.3
19.64,49.26,23.34,22.65,7.68,8.08,7.56,7.58,0.05,0.02,0.07,0.17,0.18,0.00,25.5,20.3,5.9
12.22,16.67,25.01,12.04,6.96,7.40,6.35,6.52,0.37,0.58,0.02,0.66,0.27,0.05,19.0,22.5,15.4
12.71,42.91,26.01,25.91,7.00,9.40,6.44,6.29,0.15,0.03,0.02,0.26,0.23,0.00,22.9,31.2,21.9
6.75,59.82,6.63,14.98,7.21,9.45,8.63,6.60,0.06,0.02,0.02,0.68,0.09,0.00,26.7,26.8,12.6
12.00,29.82,24.91,18.54,6.71,9.33,6.47,6.40,0.38,0.02,0.03,0.67,0.25,0.00,20.3,26.2,18.6
12.79,43.67,31.29,29.69,6.19,7.29,6.13,6.14,0.67,0.06,0.08,0.59,0.23,0.00,21.9,55.8,53.1
31.74,43.44,27.21,10.87,6.99,8.10,6.42,6.74,0.70,0.02,0.36,0.35,0.20,0.00,23.4,27.3,16.6
7.47,43.75,28.32,13.93,6.22,7.70,6.26,6.31,0.56,0.04,0.08,0.42,0.20,0.00,22.3,45.4,39.9
20.34,56.54,3.75,1.63,7.74,9.50,7.94,8.28,0.72,0.03,0.02,0.03,0.14,0.00,27.0,21.4,5.7
9.56,72.53,28.32,18.28,6.16,7.38,6.27,6.00,0.24,0.02,0.05,0.41,0.02,0.00,26.1,66.3,61.5
32.65,15.62,12.81,15.55,7.06,6.86,6.40,6.75,0.21,0.09,0.02,0.18,0.30,0.07,19.1,19.3,11.5
10.04,26.69,28.41,12.89,6.39,6.01,6.12,6.30,0.73,0.73,0.10,0.07,0.25,0.11,17.3,50.3,51.1
6.47,24.10,10.92,25.52,6.69,7.83,6.31,6.54,0.11,0.58,0.65,0.02,0.30,0.02,19.2,23.5,16.5
28.25,6.18,8.02,24.84,7.19,7.19,6.43,6.69,0.75,0.51,0.02,0.16,0.30,0.07,19.2,18.2,9.9
28.80,26.68,30.35,17.83,6.54,6.02,6.04,6.04,0.70,0.58,0.03,0.05,0.25,0.11,17.0,58.3,61.1
6.40,72.47,28.93,13.41,7.35,7.34,6.14,6.31,0.43,0.02,0.14,0.55,0.02,0.00,27.0,47.1,37.0
30.99,24.66,23.44,5.78,7.24,7.77,7.02,6.64,0.53,0.57,0.02,0.25,0.25,0.02,20.1,16.6,7.0
5.23,57.07,9.25,9.93,7.38,9.44,7.47,6.88,0.73,0.02,0.02,0.17,0.14,0.00,26.4,23.5,8.9
29.24,58.49,2.83,6.02,7.47,9.38,6.91,6.66,0.46,0.04,0.02,0.21,0.11,0.00,26.2,26.1,12.3
14.25,66.59,23.37,13.91,7.05,7.85,6.80,7.10,0.55,0.02,0.11,0.03,0.05,0.00,27.5,29.4,14.9
24.72,14.56,16.50,15.76,6.29,6.75,6.14,6.17,0.47,0.03,0.03,0.06,0.30,0.07,17.7,39.9,38.1
30.40,23.78,10.37,14.98,7.53,7.86,6.39,6.91,0.12,0.21,0.12,0.06,0.30,0.02,19.9,16.6,7.2
13.03,13.84,19.49,15.68,7.62,7.39,7.36,7.59,0.44,0.12,0.03,0.07,0.30,0.05,20.3,11.4,0.5
27.93,21.40,25.75,12.21,6.60,6.46,6.48,6.28,0.74,0.59,0.02,0.67,0.25,0.09,18.2,31.7,27.5
28.20,29.37,15.61,2.94,7.21,9.25,6.54,6.49,0.32,0.03,0.04,0.52,0.30,0.00,20.4,20.5,11.4
27.20,49.68,11.82,5.58,6.81,8.04,7.93,6.33,0.05,0.02,0.02,0.73,0.18,0.00,24.3,30.1,19.1
17.02,43.61,28.49,12.18,6.07,8.71,6.16,6.05,0.44,0.02,0.05,0.04,0.20,0.00,21.8,59.4,57.6
26.38,28.59,13.39,31.38,6.24,9.47,6.00,6.03,0.74,0.02,0.40,0.60,0.30,0.00,18.9,49.3,48.3
25.39,14.86,16.96,25.75,7.40,6.87,6.69,6.90,0.42,0.60,0.02,0.62,0.30,0.07,19.5,15.6,6.5
30.92,49.55,27.66,4.81,6.49,9.40,6.33,6.14,0.22,0.03,0.02,0.44,0.16,0.00,23.6,43.4,36.2
13.05,22.20,12.82,8.67,6.58,6.93,6.05,6.29,0.44,0.64,0.02,0.27,0.30,0.05,18.0,32.9,29.1
16.27,29.31,31.11,29.22,6.29,9.35,6.14,6.14,0.67,0.74,0.02,0.75,0.25,0.00,19.4,46.2,43.9
